"","id2","totalPop17","age65_17","ageMed_17","totalPop12","percage65_12","ageMed_12","age65_12","totalChange","age65Change","percentChange","age65ChangeZ","percentChangeZ","age65_index"
"2728","48409",66867,9434,35.1,65352,12.8,35.8,8365,1515,1069,12.78,-0.17,-0.05,-0.098
"2729","48411",5851,1284,40.9,6037,20.4,41.7,1232,-186,52,4.22,-0.32,-0.76,-0.584
"2730","48413",3122,503,35.2,3327,13.9,36.1,462,-205,41,8.87,-0.32,-0.37,-0.35
"2731","48415",17346,2539,35.6,16855,13.9,37.2,2343,491,196,8.37,-0.3,-0.42,-0.372
"2732","48417",3348,606,42,3346,17.9,43.1,599,2,7,1.17,-0.32,-1.01,-0.734
"2733","48419",25689,4228,37.4,25602,15.4,37.9,3943,87,285,7.23,-0.28,-0.51,-0.418
"2734","48421",3067,429,39.8,3040,12.7,35.4,386,27,43,11.14,-0.32,-0.19,-0.242
"2735","48423",222277,34654,36.6,209691,14.4,35.8,30196,12586,4458,14.76,0.32,0.11,0.194
"2736","48425",8650,1578,40.6,8444,14.7,39.4,1241,206,337,27.16,-0.28,1.12,0.56
"2737","48427",63420,7023,28.8,60882,10.5,29,6393,2538,630,9.85,-0.23,-0.29,-0.266
"2738","48429",9365,1779,39.2,9561,18.6,40.5,1778,-196,1,0.06,-0.33,-1.1,-0.792
"2739","48431",1139,182,42.4,1223,14.7,43.5,180,-84,2,1.11,-0.33,-1.01,-0.738
"2740","48433",1084,283,51.9,1447,22.9,45.8,331,-363,-48,-14.5,-0.33,-2.29,-1.506
"2741","48435",3894,655,40.2,4123,12.4,35.3,511,-229,144,28.18,-0.3,1.21,0.606
"2742","48437",7541,1330,35.6,7816,16.9,36.4,1321,-275,9,0.68,-0.32,-1.05,-0.758
"2743","48439",1983675,208089,34.2,1814667,9,33.4,163320,169008,44769,27.41,6.16,1.14,3.148
"2744","48441",135371,18871,32.2,131425,13.3,32.6,17480,3946,1391,7.96,-0.12,-0.45,-0.318
"2745","48443",721,225,47.3,1001,24.3,47.1,243,-280,-18,-7.41,-0.33,-1.71,-1.158
"2746","48445",12755,1906,34.6,12561,14.2,35.5,1784,194,122,6.84,-0.31,-0.54,-0.448
"2747","48447",1541,406,48.2,1626,25.8,49.2,420,-85,-14,-3.33,-0.33,-1.37,-0.954
"2748","48449",32664,4372,34,32045,11.7,32.8,3749,619,623,16.62,-0.24,0.26,0.06
"2749","48451",116906,17079,34,110434,13.8,34.2,15240,6472,1839,12.07,-0.06,-0.11,-0.09
"2750","48453",1176584,104344,33.6,1034842,7.4,32,76578,141742,27766,36.26,3.7,1.87,2.602
"2751","48455",14481,3786,48.5,14466,23,46.5,3327,15,459,13.8,-0.26,0.03,-0.086
"2752","48457",21456,4526,43,21638,19.4,42.2,4198,-182,328,7.81,-0.28,-0.46,-0.388
"2753","48459",40506,6966,40.7,39386,15.6,40.4,6144,1120,822,13.38,-0.21,0,-0.084
"2754","48461",3575,482,33.7,3300,14.8,37.1,488,275,-6,-1.23,-0.33,-1.2,-0.852
"2755","48463",27015,4431,33.8,26434,15,35.2,3965,581,466,11.75,-0.26,-0.14,-0.188
"2756","48465",48976,6810,31.7,48578,12.5,32.6,6072,398,738,12.15,-0.22,-0.11,-0.154
"2757","48467",53607,10677,43.3,52507,18.3,42.3,9609,1100,1068,11.11,-0.17,-0.19,-0.182
"2758","48469",91518,13697,35.7,87188,13.5,36.2,11770,4330,1927,16.37,-0.05,0.24,0.124
"2759","48471",70818,8473,35.2,67447,10.3,35,6947,3371,1526,21.97,-0.1,0.7,0.38
"2760","48473",48443,5519,28.8,42894,10.4,32.3,4461,5549,1058,23.72,-0.17,0.84,0.436
"2761","48475",11498,1614,33.6,10705,14.4,36.5,1542,793,72,4.67,-0.32,-0.72,-0.56
"2762","48477",34667,7045,42,33628,18.6,41.1,6255,1039,790,12.63,-0.21,-0.07,-0.126
"2763","48479",269624,23659,28.4,250320,7.9,27.8,19775,19304,3884,19.64,0.24,0.51,0.402
"2764","48481",41430,6603,37.3,41153,14.7,37.3,6049,277,554,9.16,-0.25,-0.35,-0.31
"2765","48483",5599,1018,39.4,5414,18.2,40.5,985,185,33,3.35,-0.32,-0.83,-0.626
"2766","48485",131778,18374,34.2,131019,13,34.1,17032,759,1342,7.88,-0.13,-0.46,-0.328
"2767","48487",12972,2157,37.2,13451,16.3,37.8,2193,-479,-36,-1.64,-0.33,-1.24,-0.876
"2768","48489",21839,2858,33.4,21983,11.9,31.9,2616,-144,242,9.25,-0.29,-0.34,-0.32
"2769","48491",508313,56929,35.8,426296,9.1,34.4,38793,82017,18136,46.75,2.3,2.73,2.558
"2770","48493",47205,6863,40.4,42999,12.9,39.8,5547,4206,1316,23.72,-0.14,0.84,0.448
"2771","48495",7777,873,32.6,7137,12,34.4,856,640,17,1.99,-0.32,-0.94,-0.692
"2772","48497",63247,9228,38.5,59351,12.5,38.5,7419,3896,1809,24.38,-0.06,0.9,0.516
"2773","48499",43315,11631,48.1,41927,23.8,47.5,9979,1388,1652,16.55,-0.09,0.25,0.114
"2774","48501",8481,944,31.7,7918,11.5,31.8,911,563,33,3.62,-0.32,-0.8,-0.608
"2775","48503",18166,3583,41.5,18368,18.4,42.4,3380,-202,203,6.01,-0.3,-0.61,-0.486
"2776","48505",14415,1832,29.4,14014,10.3,27.9,1443,401,389,26.96,-0.27,1.11,0.558
"2777","48507",12152,1614,30.8,11753,12.4,31.1,1457,399,157,10.78,-0.3,-0.22,-0.252
"2778","49001",6414,886,33.3,6527,12.5,31.5,816,-113,70,8.58,-0.32,-0.4,-0.368
"2779","49003",52182,6391,32.3,49660,11.3,30.9,5612,2522,779,13.88,-0.21,0.04,-0.06
"2780","49005",120288,10449,25,112095,7.8,25.5,8743,8193,1706,19.51,-0.08,0.5,0.268
"2781","49007",20512,3214,36.4,21153,13.9,34.6,2940,-641,274,9.32,-0.29,-0.34,-0.32
"2782","49009",702,119,47.3,897,21.6,48.2,194,-195,-75,-38.66,-0.34,-4.27,-2.698
"2783","49011",334977,31376,30.6,306664,8.3,29.4,25453,28313,5923,23.27,0.53,0.81,0.698
"2784","49013",20259,2159,30.3,18537,10.5,29.8,1946,1722,213,10.95,-0.29,-0.2,-0.236
"2785","49015",10410,1582,35,10902,12.8,33,1395,-492,187,13.41,-0.3,0,-0.12
"2786","49017",5020,997,41.2,5107,16.8,40.8,858,-87,139,16.2,-0.31,0.23,0.014
"2787","49019",9544,1572,39.8,9183,13.4,40,1231,361,341,27.7,-0.28,1.17,0.59
"2788","49021",48504,5748,29.1,45984,10,26.6,4598,2520,1150,25.01,-0.16,0.95,0.506
"2789","49023",10694,1232,30.7,10233,10.1,29.6,1034,461,198,19.15,-0.3,0.47,0.162
"2790","49025",7246,1587,42.2,7093,19,45.5,1348,153,239,17.73,-0.29,0.35,0.094
"2791","49027",12651,2016,35.5,12436,14.2,34,1766,215,250,14.16,-0.29,0.06,-0.08
"2792","49029",11014,1224,32.4,9485,10.7,31.9,1015,1529,209,20.59,-0.3,0.59,0.234
"2793","49031",1860,476,40.6,1699,21.5,42.2,365,161,111,30.41,-0.31,1.39,0.71
"2794","49033",2307,391,34.3,2264,14.8,33,335,43,56,16.72,-0.32,0.27,0.034
"2795","49035",1106700,110372,32.4,1032226,8.7,30.8,89804,74474,20568,22.9,2.65,0.77,1.522
"2796","49037",15193,1938,31.6,14707,10.9,30.2,1603,486,335,20.9,-0.28,0.61,0.254
"2797","49039",28892,3750,31.7,27645,11.6,28.9,3207,1247,543,16.93,-0.25,0.29,0.074
"2798","49041",20961,3262,34.9,20759,14.4,32.9,2989,202,273,9.13,-0.29,-0.35,-0.326
"2799","49043",39731,4202,38.8,36598,7.8,36.7,2855,3133,1347,47.18,-0.13,2.76,1.604
"2800","49045",63357,5434,31.1,58158,7.2,29.5,4187,5199,1247,29.78,-0.15,1.34,0.744
"2801","49047",36343,3378,30.1,32809,9.2,29.4,3018,3534,360,11.93,-0.27,-0.12,-0.18
"2802","49049",576496,41777,24.5,516571,6.6,24.5,34094,59925,7683,22.53,0.79,0.74,0.76
"2803","49051",29306,2883,33.3,23661,8.6,31.9,2035,5645,848,41.67,-0.2,2.31,1.306
"2804","49053",155577,30973,35.9,139484,17.3,32.5,24131,16093,6842,28.35,0.67,1.22,1
"2805","49055",2700,514,40.4,2756,15.7,36.9,433,-56,81,18.71,-0.31,0.43,0.134
"2806","49057",244101,27193,32.3,230940,10.3,30.9,23787,13161,3406,14.32,0.17,0.07,0.11
"2807","50001",36825,6525,43.4,36814,14.1,41.8,5191,11,1334,25.7,-0.13,1,0.548
"2808","50003",36054,7723,46.6,36990,18.9,45.1,6991,-936,732,10.47,-0.22,-0.24,-0.232
"2809","50005",30576,5616,43.7,31170,15.6,42.3,4863,-594,753,15.48,-0.22,0.17,0.014
"2810","50007",160985,21842,36.6,156696,11.5,36.4,18020,4289,3822,21.21,0.23,0.64,0.476
"2811","50009",6203,1485,50,6316,19.5,46.7,1232,-113,253,20.54,-0.29,0.58,0.232
"2812","50011",48816,7102,39.9,47853,12.3,39.6,5886,963,1216,20.66,-0.15,0.59,0.294
"2813","50013",6950,1275,48.1,7032,14.3,45.8,1006,-82,269,26.74,-0.29,1.09,0.538
"2814","50015",25191,3935,40.5,24471,13.2,40.1,3230,720,705,21.83,-0.22,0.69,0.326
"2815","50017",28901,5440,45.7,28980,15,43.5,4347,-79,1093,25.14,-0.17,0.96,0.508
"2816","50019",26951,5631,45.4,27198,17.9,43.9,4868,-247,763,15.67,-0.22,0.18,0.02
"2817","50021",59676,11986,46.4,61599,16.8,44.3,10349,-1923,1637,15.82,-0.09,0.19,0.078
"2818","50023",58691,10458,43.5,59462,14.6,42.5,8681,-771,1777,20.47,-0.07,0.58,0.32
"2819","50025",43332,8748,46.8,44310,16.3,44.9,7223,-978,1525,21.11,-0.1,0.63,0.338
"2820","50027",55485,11785,47.4,56607,17.9,45.5,10133,-1122,1652,16.3,-0.09,0.23,0.102
"2821","51001",32840,7033,46,33454,19,44.5,6356,-614,677,10.65,-0.23,-0.23,-0.23
"2822","51003",105105,17522,38.6,99484,14.5,38.2,14425,5621,3097,21.47,0.12,0.66,0.444
"2823","51005",15489,3576,46.9,16297,20.8,46.1,3390,-808,186,5.49,-0.3,-0.65,-0.51
"2824","51007",12802,2364,46.5,12674,16.4,41.6,2079,128,285,13.71,-0.28,0.02,-0.1
"2825","51009",31819,6208,43.9,32301,16.9,42.4,5459,-482,749,13.72,-0.22,0.02,-0.076
"2826","51011",15462,3017,43.5,14952,17.6,42.3,2632,510,385,14.63,-0.27,0.1,-0.048
"2827","51013",229534,22553,34.4,209077,8.7,33.7,18190,20457,4363,23.99,0.31,0.86,0.64
"2828","51015",74390,14309,44.6,73662,16.2,43.3,11933,728,2376,19.91,0.02,0.53,0.326
"2829","51017",4458,794,47.3,4713,20,45.4,943,-255,-149,-15.8,-0.35,-2.4,-1.58
"2830","51019",77319,15336,45.9,68750,16.4,44,11275,8569,4061,36.02,0.26,1.85,1.214
"2831","51021",6524,1340,45.3,6827,17.7,44.2,1208,-303,132,10.93,-0.31,-0.21,-0.25
"2832","51023",33149,6813,47.2,33074,16.9,45,5590,75,1223,21.88,-0.15,0.69,0.354
"2833","51025",16435,3235,43.4,17372,16.8,41,2918,-937,317,10.86,-0.28,-0.21,-0.238
"2834","51027",22611,4518,46.3,24071,17.1,43.9,4116,-1460,402,9.77,-0.27,-0.3,-0.288
"2835","51029",17048,3000,42.7,17071,14.4,41.4,2458,-23,542,22.05,-0.25,0.71,0.326
"2836","51031",55158,10287,42.8,54797,16.1,41.4,8822,361,1465,16.61,-0.11,0.26,0.112
"2837","51033",29889,4599,40.2,28510,13.1,38.6,3735,1379,864,23.13,-0.2,0.79,0.394
"2838","51035",29767,6651,47,29989,19.5,45,5848,-222,803,13.73,-0.21,0.02,-0.072
"2839","51036",7022,1546,49.8,7226,17.4,47.1,1257,-204,289,22.99,-0.28,0.78,0.356
"2840","51037",12176,2566,45.2,12546,18.7,43.5,2346,-370,220,9.38,-0.29,-0.33,-0.314
"2841","51041",335594,44886,38.8,316895,10.6,37.5,33591,18699,11295,33.63,1.31,1.65,1.514
"2842","51043",14331,2823,46,14143,16.4,44.7,2319,188,504,21.73,-0.25,0.68,0.308
"2843","51045",5131,1092,47.5,5186,16.2,45,840,-55,252,30,-0.29,1.36,0.7
"2844","51047",49795,7271,38.8,46894,12,37.9,5627,2901,1644,29.22,-0.09,1.29,0.738
"2845","51049",9797,2002,44.5,9951,16.8,41.8,1672,-154,330,19.74,-0.28,0.52,0.2
"2846","51051",15181,3046,43.9,15877,17,43.5,2699,-696,347,12.86,-0.28,-0.05,-0.142
"2847","51053",28033,4550,42.9,27926,14.1,40.8,3938,107,612,15.54,-0.24,0.17,0.00600000000000001
"2848","51057",11083,2285,44.8,11130,17.8,43.8,1981,-47,304,15.35,-0.28,0.16,-0.016
"2849","51059",1142004,138977,37.9,1083770,10,37.5,108377,58234,30600,28.23,4.11,1.21,2.37
"2850","51061",68406,10438,41.6,65495,12.9,41,8449,2911,1989,23.54,-0.04,0.83,0.482
"2851","51063",15594,3259,46,15268,17.8,44.2,2718,326,541,19.9,-0.25,0.53,0.218
"2852","51065",26109,4710,42.6,25749,15.7,41.1,4043,360,667,16.5,-0.23,0.25,0.058
"2853","51067",56277,12025,46,56012,18,44.3,10082,265,1943,19.27,-0.04,0.48,0.272
"2854","51069",83784,13127,40.5,78397,12.7,39.2,9956,5387,3171,31.85,0.13,1.51,0.958
"2855","51071",16867,3478,44.4,17149,18.1,43,3104,-282,374,12.05,-0.27,-0.11,-0.174
"2856","51073",37035,6558,44.6,36821,15,41.9,5523,214,1035,18.74,-0.18,0.43,0.186
"2857","51075",22148,4428,48.4,21496,15.5,45.3,3332,652,1096,32.89,-0.17,1.59,0.886
"2858","51077",15708,3585,47.4,15535,21.2,47,3293,173,292,8.87,-0.28,-0.37,-0.334
"2859","51079",19213,3006,39.6,18453,13.5,39.5,2491,760,515,20.67,-0.25,0.59,0.254
"2860","51081",11606,1715,41.1,12127,12.9,42.1,1564,-521,151,9.65,-0.3,-0.31,-0.306
"2861","51083",35030,7800,45.9,36140,19.5,44.6,7047,-1110,753,10.69,-0.22,-0.23,-0.226
"2862","51085",103218,16526,42.6,99964,13.2,41.2,13195,3254,3331,25.24,0.16,0.97,0.646
"2863","51087",324073,45872,38.3,307576,12.4,37.5,38139,16497,7733,20.28,0.79,0.56,0.652
"2864","51089",51956,11691,46.8,53971,19.6,44.5,10578,-2015,1113,10.52,-0.16,-0.24,-0.208
"2865","51091",2213,859,60.5,2317,28.9,56.5,670,-104,189,28.21,-0.3,1.21,0.606
"2866","51093",36090,6276,44.4,35240,14.7,43.7,5180,850,1096,21.16,-0.17,0.63,0.31
"2867","51095",73028,17264,45.9,66939,20.7,44.9,13856,6089,3408,24.6,0.17,0.91,0.614
"2868","51097",7052,1537,45.1,6968,17.9,44.7,1247,84,290,23.26,-0.28,0.8,0.368
"2869","51099",25564,3096,37.1,23739,10.2,36.5,2421,1825,675,27.88,-0.23,1.18,0.616
"2870","51101",16329,2421,41.3,15861,12.6,39.3,1998,468,423,21.17,-0.26,0.63,0.274
"2871","51103",10848,3755,56.3,11371,31.4,54.2,3570,-523,185,5.18,-0.3,-0.68,-0.528
"2872","51105",24428,4650,43.8,25528,16.2,41.4,4136,-1100,514,12.43,-0.25,-0.08,-0.148
"2873","51107",374558,31172,35.8,314980,6.7,34.8,21104,59578,10068,47.71,1.13,2.81,2.138
"2874","51109",34813,6332,44.5,33083,14.7,43.1,4863,1730,1469,30.21,-0.11,1.37,0.778
"2875","51111",12369,2523,45.4,12838,17.5,43.8,2247,-469,276,12.28,-0.29,-0.1,-0.176
"2876","51113",13108,2650,45.2,13270,18.7,44.7,2481,-162,169,6.81,-0.3,-0.54,-0.444
"2877","51115",8830,2611,52.6,8965,26.1,50.3,2340,-135,271,11.58,-0.29,-0.15,-0.206
"2878","51117",30959,7483,47.9,32548,21,45.9,6835,-1589,648,9.48,-0.23,-0.32,-0.284
"2879","51119",10710,3206,53.5,10855,26.1,51.2,2833,-145,373,13.17,-0.27,-0.02,-0.12
"2880","51121",97692,11255,28.2,94179,9.8,26.5,9230,3513,2025,21.94,-0.03,0.7,0.408
"2881","51125",14863,3621,49.7,15000,18.7,47.7,2805,-137,816,29.09,-0.21,1.28,0.684
"2882","51127",20523,3260,44,18460,12.3,42,2271,2063,989,43.55,-0.18,2.47,1.41
"2883","51131",11998,3019,48.4,12408,22.5,47.3,2792,-410,227,8.13,-0.29,-0.44,-0.38
"2884","51133",12254,4308,56.5,12389,30.3,53.5,3754,-135,554,14.76,-0.25,0.11,-0.034
"2885","51135",15537,2839,41.3,15875,17.1,43,2715,-338,124,4.57,-0.31,-0.73,-0.562
"2886","51137",35265,6954,41.9,33625,18,42.7,6052,1640,902,14.9,-0.2,0.12,-0.00800000000000002
"2887","51139",23694,4823,45,24038,18,43,4327,-344,496,11.46,-0.25,-0.16,-0.196
"2888","51141",17958,4416,49.2,18513,21.7,46.1,4017,-555,399,9.93,-0.27,-0.29,-0.282
"2889","51143",61970,12650,46.4,63318,17.5,44.3,11081,-1348,1569,14.16,-0.1,0.06,-0.00400000000000001
"2890","51145",28364,4688,44.6,28003,12.4,42.1,3472,361,1216,35.02,-0.15,1.77,1.002
"2891","51147",22903,3542,30.8,23017,14.2,33.4,3268,-114,274,8.38,-0.29,-0.41,-0.362
"2892","51149",37704,4766,37.1,36013,10.5,37.6,3781,1691,985,26.05,-0.18,1.03,0.546
"2893","51153",450763,39436,34.7,404011,6.9,33.5,27877,46752,11559,41.46,1.35,2.3,1.92
